,price,neighbourhood_cleansed,latitude,longitude,room_type,bedrooms,bathrooms_number,accommodates,host_is_superhost,host_listings_count,host_response_rate,review_scores_rating,review_scores_cleanliness,number_of_reviews,reviews_per_month,minimum_nights,availability_365,instant_bookable,Shared_bath_status,host_tenure_years,amenities_count,region_geo,region_median_price,above_local_median
5970,,Moabit West,52.52506,13.33275,Private room,,1.0,1,True,1.0,100%,4.99,4.99,72,1.04,5,1,True,False,12.0,33.0,Moabit West,92.0,False
5971,,Prenzlauer Berg Ost,52.53653,13.44188,Entire home/apt,1.0,1.0,2,False,1.0,,5.0,5.0,3,0.04,2,0,False,False,9.0,17.0,Prenzlauer Berg Ost,116.0,False
5972,,Schillerpromenade,52.46893,13.42393,Private room,,1.0,1,False,1.0,,,,0,,92,0,False,True,10.0,11.0,Schillerpromenade,98.5,False
5973,,Schöneberg-Nord,52.49841,13.36874,Private room,,1.0,2,True,1.0,100%,4.96,4.8,96,1.39,3,171,False,True,13.0,32.0,Schöneberg Nordost,85.0,False
5974,67.0,Parkviertel,52.54935159421765,13.349201000000006,Entire home/apt,1.0,1.0,3,False,1.0,0%,,,0,,92,365,False,False,9.0,36.0,Parkviertel,72.0,False
5975,,Osloer Straße,52.55269,13.38233,Entire home/apt,1.0,1.0,4,False,1.0,,5.0,5.0,1,0.01,92,0,False,False,5.0,25.0,Osloer Straße,85.0,False
5976,,Reuterstraße,52.4858,13.43648,Entire home/apt,1.0,1.0,2,False,1.0,,,,0,,92,0,False,False,7.0,11.0,Reuterstraße,90.0,False
5977,,Prenzlauer Berg Süd,52.54142,13.42553,Private room,,1.5,2,False,2.0,,5.0,5.0,5,0.07,92,0,False,False,6.0,7.0,Prenzlauer Berg Süd,125.0,False
5978,70.0,Schloß Charlottenburg,52.517608642578125,13.296879768371582,Entire home/apt,0.0,1.0,4,False,1.0,80%,4.67,4.58,99,1.46,3,199,False,False,5.0,39.0,Schloss Charlottenburg,66.0,True
5979,,Kantstraße,52.50754,13.31239,Entire home/apt,3.0,1.0,6,False,3.0,,,,0,,92,0,False,False,10.0,13.0,Altstadt Köpenick,100.0,False
5980,,Tempelhofer Vorstadt,52.49449,13.40451,Private room,,1.0,2,False,1.0,,5.0,5.0,4,0.06,2,0,True,True,12.0,25.0,Tempelhofer Vorstadt,97.5,False
5981,,Rixdorf,52.47942,13.45006,Entire home/apt,1.0,1.0,2,False,1.0,,5.0,5.0,1,0.01,92,0,False,False,5.0,13.0,Rixdorf,88.5,False
5982,,Schöneberg-Süd,52.480419,13.352849,Private room,,1.0,2,False,3.0,100%,4.94,4.94,16,0.25,29,11,False,True,9.0,25.0,Schöneberg Südost,103.0,False
5983,96.0,Alexanderplatz,52.5185,13.42303,Entire home/apt,1.0,1.0,2,True,9.0,89%,4.5,4.5,2,0.03,92,266,False,False,13.0,39.0,Alexanderplatz,142.0,False
5984,50.0,Schloß Charlottenburg,52.51202,13.29018,Private room,1.0,2.0,2,False,18.0,100%,4.56,4.55,194,3.57,1,256,True,True,10.0,26.0,Schloss Charlottenburg,66.0,False
5985,,Regierungsviertel,52.50918,13.39036,Entire home/apt,1.0,1.0,2,False,1.0,,,,0,,92,0,False,False,11.0,23.0,Regierungsviertel,159.0,False
5986,,nördliche Luisenstadt,52.5002,13.42577,Private room,,1.5,1,False,1.0,100%,4.38,4.25,16,0.4,2,0,False,True,9.0,12.0,Nördliche Luisenstadt,97.0,False
5987,226.0,Alexanderplatz,52.50947,13.42475,Private room,1.0,1.0,2,False,1.0,0%,5.0,5.0,1,0.03,1,90,True,False,9.0,51.0,Alexanderplatz,142.0,True
5988,,Prenzlauer Berg Nordwest,52.5483,13.41064,Entire home/apt,,1.0,2,False,42.0,,,,0,,92,0,False,False,6.0,41.0,Prenzlauer Berg Nordwest,97.0,False
5989,90.0,Heerstraße Nord,52.50445,13.17909,Entire home/apt,1.0,1.0,2,False,9.0,100%,4.58,4.42,12,0.18,4,362,False,False,6.0,32.0,Altstadt Köpenick,65.0,True
5990,50.0,Tempelhofer Vorstadt,52.4983024597168,13.384405136108398,Private room,1.0,1.0,2,False,13.0,93%,4.72,4.7,47,0.69,1,112,True,False,6.0,19.0,Tempelhofer Vorstadt,97.5,False
5991,,Tempelhofer Vorstadt,52.4983024597168,13.384405136108398,Private room,1.0,1.0,2,False,13.0,93%,4.42,4.56,178,2.59,1,135,True,True,6.0,31.0,Tempelhofer Vorstadt,97.5,False
5992,50.0,Tempelhofer Vorstadt,52.4983024597168,13.384405136108398,Private room,1.0,1.0,1,False,13.0,93%,4.5,4.5,24,0.35,1,139,True,True,6.0,18.0,Tempelhofer Vorstadt,97.5,False
5993,,Frankfurter Allee Nord,52.52206,13.4516,Entire home/apt,1.0,1.0,2,False,1.0,,4.92,4.95,39,0.56,92,89,False,False,5.0,18.0,Frankfurter Allee Nord,104.5,False
5994,,Wedding Zentrum,52.54086,13.35528,Private room,,1.0,2,False,1.0,,5.0,4.0,1,0.02,120,89,False,True,9.0,33.0,Wedding Zentrum,91.0,False
5995,15.0,Tempelhofer Vorstadt,52.4983024597168,13.384405136108398,Shared room,1.0,1.0,8,False,13.0,93%,4.62,4.55,175,2.56,1,136,True,True,6.0,17.0,Tempelhofer Vorstadt,97.5,False
5996,25.0,Tempelhofer Vorstadt,52.4983024597168,13.384405136108398,Shared room,1.0,1.0,7,False,13.0,93%,4.51,4.55,1021,15.0,1,147,True,True,6.0,18.0,Tempelhofer Vorstadt,97.5,False
5997,,Prenzlauer Berg Süd,52.53138,13.42404,Entire home/apt,3.0,2.0,5,False,1.0,,4.95,4.53,19,0.28,14,0,True,False,13.0,43.0,Prenzlauer Berg Süd,125.0,False
5998,,Alexanderplatz,52.52934,13.38467,Entire home/apt,2.0,1.5,4,False,3.0,,,,0,,92,0,False,False,11.0,31.0,Alexanderplatz,142.0,False
5999,,Frankfurter Allee Süd FK,52.50629,13.46772,Private room,,1.0,1,False,1.0,,,,0,,92,0,True,False,9.0,8.0,Frankfurter Allee Süd FK,108.0,False
6000,,Alt-Lichtenberg,52.51357,13.48507,Private room,,1.0,2,False,1.0,100%,4.75,4.42,60,0.87,2,0,False,True,5.0,30.0,Alt-Lichtenberg,109.5,False
6001,20.0,Reuterstraße,52.48748016357422,13.42572021484375,Shared room,1.0,1.0,4,False,10.0,93%,4.54,4.48,365,5.29,1,143,True,True,5.0,19.0,Reuterstraße,90.0,False
6002,,Rixdorf,52.47257,13.45259,Private room,,1.0,2,False,1.0,,,,0,,92,0,True,True,10.0,16.0,Rixdorf,88.5,False
6003,76.0,Prenzlauer Berg Nordwest,52.54157,13.41169,Entire home/apt,1.0,1.0,2,False,11.0,99%,4.56,4.7,193,2.82,1,338,True,False,6.0,21.0,Prenzlauer Berg Nordwest,97.0,False
6004,20.0,Reuterstraße,52.48748016357422,13.42572021484375,Shared room,1.0,1.5,8,False,10.0,93%,4.47,4.36,284,4.13,1,152,True,True,5.0,18.0,Reuterstraße,90.0,False
6005,,Moabit Ost,52.52383,13.35315,Private room,,1.0,2,False,1.0,,,,0,,92,0,False,True,6.0,22.0,Moabit Ost,87.0,False
6006,69.0,Reuterstraße,52.48748016357422,13.42572021484375,Private room,1.0,1.0,2,False,10.0,93%,4.61,4.59,72,2.42,1,145,True,False,5.0,20.0,Reuterstraße,90.0,False
6007,60.0,Reuterstraße,52.48748016357422,13.42572021484375,Private room,1.0,1.0,1,False,10.0,93%,4.59,4.63,181,2.65,1,148,True,False,5.0,20.0,Reuterstraße,90.0,False
6008,69.0,Reuterstraße,52.48748016357422,13.42572021484375,Private room,1.0,1.0,2,False,10.0,93%,4.57,4.47,87,2.73,1,90,True,False,5.0,20.0,Reuterstraße,90.0,False
6009,,Spandau Mitte,52.53952,13.20823,Private room,1.0,1.5,2,False,2.0,,,,0,,92,0,True,True,5.0,11.0,Spandau Mitte,120.5,False
6010,,Alexanderplatz,52.52275,13.40001,Entire home/apt,3.0,2.0,6,False,2.0,,4.69,4.41,32,0.63,3,0,False,False,11.0,43.0,Alexanderplatz,142.0,False
6011,75.0,Heerstrasse,52.52145,13.2458,Entire home/apt,0.0,1.0,2,False,1.0,100%,4.67,4.41,245,3.58,2,198,True,False,8.0,19.0,Heerstraße,84.0,False
6012,76.0,Prenzlauer Berg Nordwest,52.54271,13.41243,Entire home/apt,1.0,1.0,2,False,11.0,99%,4.08,4.33,147,2.14,1,349,True,False,6.0,22.0,Prenzlauer Berg Nordwest,97.0,False
6013,162.0,Zehlendorf  Südwest,52.43214,13.20382,Entire home/apt,2.0,1.0,4,False,1.0,100%,5.0,4.75,20,0.29,4,10,False,False,11.0,39.0,Zehlendorf Südwest,102.0,True
6014,52.0,Neuköllner Mitte/Zentrum,52.48223,13.42576,Entire home/apt,1.0,1.0,2,False,1.0,100%,5.0,5.0,4,0.06,92,179,False,False,14.0,29.0,Neuköllner Mitte/Zentrum,93.0,False
6015,,Karl-Marx-Allee-Süd,52.51172,13.44881,Entire home/apt,1.0,1.0,4,False,1.0,,4.0,4.0,1,0.01,92,0,False,False,5.0,16.0,Karl-Marx-Allee Süd,100.0,False
6016,157.0,Alexanderplatz,52.52425,13.4089,Entire home/apt,2.0,1.0,4,False,1.0,,,,0,,92,362,False,False,5.0,10.0,Alexanderplatz,142.0,True
6017,,südliche Luisenstadt,52.49409,13.43585,Private room,,1.0,2,False,1.0,,5.0,4.0,1,0.01,92,0,True,True,11.0,8.0,Südliche Luisenstadt,101.0,False
6018,,Prenzlauer Berg Südwest,52.53877,13.40804,Entire home/apt,,1.0,2,False,1.0,,5.0,4.67,3,0.04,92,0,False,False,5.0,16.0,Prenzlauer Berg Südwest,144.0,False
6019,,Alt  Treptow,52.49043,13.45308,Private room,,1.0,3,False,1.0,,5.0,4.83,6,0.09,92,0,False,True,5.0,7.0,Alt-Treptow,94.0,False
6020,,Rixdorf,52.481,13.44337,Entire home/apt,1.0,1.0,2,False,1.0,,5.0,4.0,1,0.01,92,0,False,False,11.0,8.0,Rixdorf,88.5,False
6021,,Osloer Straße,52.55686,13.37924,Private room,1.0,1.0,1,False,6.0,50%,3.43,4.29,7,0.1,1,290,True,False,6.0,11.0,Osloer Straße,85.0,False
6022,89.0,Wedding Zentrum,52.55508,13.37918,Private room,1.0,1.0,2,False,6.0,50%,3.83,4.17,6,0.13,1,288,True,False,6.0,11.0,Wedding Zentrum,91.0,False
6023,80.0,Prenzlauer Berg Nord,52.55093,13.41715,Entire home/apt,0.0,1.0,2,False,2.0,,5.0,5.0,1,0.02,92,115,False,False,11.0,36.0,Prenzlauer Berg Nord,113.5,False
6024,102.0,Frankfurter Allee Süd FK,52.50166,13.45113,Private room,1.0,2.0,1,False,1.0,83%,5.0,4.91,11,0.27,1,66,False,True,5.0,19.0,Frankfurter Allee Süd FK,108.0,False
6025,,Schillerpromenade,52.47406,13.42388,Private room,,1.0,2,False,1.0,,5.0,5.0,3,0.04,92,0,False,True,8.0,8.0,Schillerpromenade,98.5,False
6026,84.0,Tempelhofer Vorstadt,52.4951,13.40169,Entire home/apt,1.0,1.0,2,True,2.0,100%,4.89,4.92,339,4.95,1,304,False,False,7.0,23.0,Tempelhofer Vorstadt,97.5,False
6027,,Ostpreußendamm,52.43688,13.32154,Private room,,1.0,1,False,4.0,100%,4.75,4.5,4,0.09,92,80,False,True,8.0,10.0,Ostpreußendamm,51.0,False
6028,,Rixdorf,52.4747,13.44786,Entire home/apt,1.0,1.0,2,False,1.0,,,,0,,92,0,False,False,10.0,9.0,Rixdorf,88.5,False
6029,,West 3,52.5813,13.30386,Private room,1.0,1.0,1,False,1.0,,4.79,4.75,24,0.43,1,0,False,False,9.0,50.0,West 3 - Borsigwalde/Freie Scholle,62.5,False
6030,,Reuterstraße,52.49462,13.42423,Private room,,1.0,1,False,1.0,,,,0,,92,0,True,True,10.0,8.0,Reuterstraße,90.0,False
6031,,Frankfurter Allee Nord,52.51946,13.45809,Private room,,1.0,1,False,1.0,,5.0,4.0,1,0.01,92,0,False,True,5.0,9.0,Frankfurter Allee Nord,104.5,False
6032,176.0,Prenzlauer Berg Südwest,52.52943,13.410337,Entire home/apt,1.0,1.0,2,True,4.0,100%,4.76,4.78,198,3.07,2,221,False,False,14.0,46.0,Prenzlauer Berg Südwest,144.0,True
6033,122.0,Marzahn-Süd,52.54272,13.55578,Entire home/apt,1.0,1.0,4,False,1.0,90%,4.91,4.91,35,0.51,2,16,True,False,5.0,29.0,Marzahn Süd,121.0,True
6034,,Moabit Ost,52.53393,13.36619,Entire home/apt,2.0,2.0,4,False,1.0,,,,0,,92,0,False,False,10.0,13.0,Moabit Ost,87.0,False
6035,2310.0,Alexanderplatz,52.52669,13.41062,Shared room,1.0,1.0,1,False,9.0,100%,4.75,4.75,4,0.06,1,0,True,True,6.0,16.0,Alexanderplatz,142.0,True
6036,127.0,Alexanderplatz,52.52669,13.41062,Private room,1.0,1.0,1,False,9.0,100%,4.46,4.42,24,0.35,1,66,True,False,6.0,14.0,Alexanderplatz,142.0,False
6037,,Alexanderplatz,52.52669,13.41062,Private room,1.0,1.0,2,False,9.0,100%,4.07,4.0,30,0.44,1,76,True,True,6.0,16.0,Alexanderplatz,142.0,False
6038,58.0,Rixdorf,52.4722149,13.4533398,Entire home/apt,0.0,1.0,2,False,1.0,,,,0,,92,142,False,False,11.0,41.0,Rixdorf,88.5,False
6039,,Frankfurter Allee Süd FK,52.50529,13.46674,Entire home/apt,2.0,1.0,3,False,1.0,,5.0,5.0,4,0.06,92,0,False,False,9.0,7.0,Frankfurter Allee Süd FK,108.0,False
6040,,Dammvorstadt,52.45171,13.56996,Entire home/apt,1.0,1.0,2,False,1.0,0%,4.83,4.72,47,0.68,3,0,False,False,5.0,19.0,Dammvorstadt,132.0,False
6041,63.0,Tempelhof,52.47278,13.379,Entire home/apt,1.0,1.0,2,True,1.0,100%,4.9,4.96,77,1.26,2,244,True,False,5.0,36.0,Tempelhof Nord,101.5,False
6042,100.0,Südliche Friedrichstadt,52.50835,13.40266,Entire home/apt,2.0,1.0,4,False,8.0,100%,,,0,,92,364,False,False,14.0,46.0,Südliche  Friedrichstadt,125.0,False
6043,41.0,Hellersdorf-Nord,52.53697,13.60386,Private room,1.0,1.0,1,False,3.0,,,,0,,150,364,True,False,12.0,21.0,Hellersdorf Nord,59.0,False
6044,,Schöneberg-Süd,52.48889,13.36156,Private room,,1.0,1,False,1.0,,4.23,4.31,13,0.33,92,0,False,True,5.0,17.0,Schöneberg Südost,103.0,False
6045,,West 5,52.58673,13.28106,Entire home/apt,1.0,1.0,3,False,1.0,,4.81,4.78,27,0.4,20,0,False,False,5.0,22.0,West 5 - Tegel,203.0,False
6046,,Frankfurter Allee Süd FK,52.50398,13.46937,Private room,1.0,2.0,2,False,1.0,,5.0,5.0,1,0.01,92,0,False,False,12.0,16.0,Frankfurter Allee Süd FK,108.0,False
6047,110.0,Alexanderplatz,52.51061499999999,13.4060182,Entire home/apt,0.0,1.0,1,True,5.0,100%,4.83,4.89,71,1.04,1,277,True,False,9.0,22.0,Alexanderplatz,142.0,False
6048,165.0,Alexanderplatz,52.51061499999999,13.4060182,Entire home/apt,0.0,1.0,3,True,5.0,100%,4.87,4.93,154,2.41,1,295,True,False,9.0,25.0,Alexanderplatz,142.0,True
6049,99.0,Alexanderplatz,52.5106,13.40603,Entire home/apt,0.0,1.0,2,True,5.0,100%,4.82,4.89,85,1.34,1,281,True,False,9.0,23.0,Alexanderplatz,142.0,False
6050,158.0,Alexanderplatz,52.5106,13.40603,Entire home/apt,0.0,1.0,2,True,5.0,100%,4.9,4.89,93,1.36,1,175,True,False,9.0,26.0,Alexanderplatz,142.0,True
6051,171.0,Alexanderplatz,52.51061499999999,13.4060182,Entire home/apt,0.0,1.0,2,True,5.0,100%,4.84,4.88,90,1.74,1,270,True,False,9.0,23.0,Alexanderplatz,142.0,True
6052,59.0,Hellersdorf-Nord,52.53661,13.60286,Private room,1.0,1.0,2,False,3.0,,2.0,3.5,2,0.07,92,364,True,False,12.0,18.0,Hellersdorf Nord,59.0,False
6053,72.0,Hellersdorf-Nord,52.53712,13.60454,Private room,2.0,1.0,3,False,3.0,,4.29,4.14,7,0.1,92,364,True,False,12.0,12.0,Hellersdorf Nord,59.0,True
6054,165.0,südliche Luisenstadt,52.49491,13.4331,Entire home/apt,3.0,1.0,7,False,1.0,100%,4.8,4.76,55,0.81,4,77,True,False,5.0,42.0,Südliche Luisenstadt,101.0,True
6055,80.0,Tempelhofer Vorstadt,52.49393,13.41132,Entire home/apt,1.0,3.0,3,True,9.0,89%,4.85,4.46,13,0.19,92,299,False,False,13.0,46.0,Tempelhofer Vorstadt,97.5,False
6056,,Nord 1,52.62661,13.28174,Private room,,1.0,2,False,1.0,,,,0,,3,0,False,True,5.0,6.0,Nord 1 - Frohnau/Hermsdorf,60.0,False
6057,,südliche Luisenstadt,52.49878,13.43604,Entire home/apt,,0.0,2,False,1.0,100%,4.85,4.94,67,1.39,3,0,False,False,10.0,35.0,Südliche Luisenstadt,101.0,False
6058,81.0,Plänterwald,52.48874,13.46071,Private room,1.0,1.0,2,False,1.0,,,,0,,92,173,False,True,13.0,28.0,Plänterwald,90.5,False
6059,71.0,südliche Luisenstadt,52.49663,13.44606,Private room,1.0,1.0,2,True,2.0,100%,4.9,4.69,58,0.85,3,74,False,True,5.0,21.0,Südliche Luisenstadt,101.0,False
6060,,Parkviertel,52.56005,13.36456,Private room,,1.5,2,False,2.0,,5.0,4.0,1,0.01,92,0,False,True,14.0,16.0,Parkviertel,72.0,False
6061,57.0,Ostpreußendamm,52.4181,13.32639,Private room,1.0,1.5,1,False,2.0,100%,4.88,4.65,17,0.25,1,75,False,False,10.0,28.0,Ostpreußendamm,51.0,True
6062,44.0,Wedding Zentrum,52.5486114,13.3689914,Entire home/apt,1.0,1.0,2,False,1.0,,,,0,,92,263,False,False,12.0,6.0,Wedding Zentrum,91.0,False
6063,59.0,Tempelhofer Vorstadt,52.49556,13.38517,Private room,0.0,1.0,1,False,1.0,80%,4.77,4.54,13,0.25,1,56,False,False,8.0,34.0,Tempelhofer Vorstadt,97.5,False
6064,,Kantstraße,52.50575,13.31328,Private room,,1.0,2,False,1.0,,4.0,5.0,1,0.01,92,0,True,True,7.0,28.0,Altstadt Köpenick,100.0,False
6065,,Reuterstraße,52.49348,13.42799,Entire home/apt,1.0,1.0,4,False,1.0,,5.0,5.0,5,0.07,92,0,False,False,14.0,15.0,Reuterstraße,90.0,False
6066,108.0,Schönholz/Wilhelmsruh/Rosenthal,52.59749,13.3751,Entire home/apt,2.0,1.5,6,False,1.0,100%,4.92,4.77,13,0.19,7,8,True,False,12.0,60.0,Schönholz/Wilhelmsruh/Rosenthal,105.0,True
6067,,Pankow Süd,52.5697,13.42592,Entire home/apt,1.0,1.0,2,False,1.0,,,,0,,92,0,True,False,5.0,9.0,Pankow Süd,83.0,False
6068,246.0,nördliche Luisenstadt,52.50232,13.43883,Entire home/apt,3.0,2.0,6,True,1.0,100%,4.92,4.81,160,2.34,3,273,False,False,11.0,28.0,Nördliche Luisenstadt,97.0,True
6069,,Prenzlauer Berg Süd,52.52971,13.43466,Private room,,1.0,1,True,1.0,100%,4.97,5.0,31,0.78,24,22,False,True,11.0,40.0,Prenzlauer Berg Süd,125.0,False
6070,206.0,Volkspark Wilmersdorf,52.48644,13.32078,Entire home/apt,2.0,1.0,6,False,13.0,100%,4.57,4.34,70,1.54,1,159,False,False,7.0,40.0,Volkspark Wilmersdorf,89.0,True
6071,,Schillerpromenade,52.479,13.42174,Entire home/apt,1.0,1.0,2,False,1.0,,,,0,,92,0,False,False,9.0,9.0,Schillerpromenade,98.5,False
6072,40.0,Teltower Damm,52.41124,13.26192,Private room,1.0,1.0,1,False,9.0,100%,4.56,4.44,9,0.14,92,283,False,True,8.0,33.0,Teltower Damm,85.0,False
6073,,Moabit Ost,52.53258,13.35271,Entire home/apt,2.0,1.0,6,True,19.0,100%,,,0,,92,0,False,False,9.0,30.0,Moabit Ost,87.0,False
6074,56.0,Moabit Ost,52.53236,13.35312,Entire home/apt,0.0,1.0,2,True,19.0,100%,,,0,,92,352,False,False,9.0,26.0,Moabit Ost,87.0,False
6075,159.0,Moabit Ost,52.53463,13.35251,Entire home/apt,1.0,1.0,2,True,19.0,100%,,,0,,93,123,False,False,9.0,26.0,Moabit Ost,87.0,True
6076,,Brunnenstr. Nord,52.54736,13.38121,Private room,,1.0,3,False,1.0,,,,0,,92,0,False,False,7.0,12.0,Brunnenstraße Nord,150.0,False
6077,102.0,Spandau Mitte,52.54848,13.2185,Entire home/apt,1.0,1.0,2,True,1.0,100%,4.99,5.0,71,1.12,3,64,False,False,8.0,47.0,Spandau Mitte,120.5,False
6078,,Frankfurter Allee Süd FK,52.51248,13.47149,Entire home/apt,2.0,1.0,4,False,1.0,,4.94,4.81,16,0.25,4,0,False,False,12.0,58.0,Frankfurter Allee Süd FK,108.0,False
6079,140.0,Brunnenstr. Süd,52.53686,13.40339,Entire home/apt,2.0,1.0,4,True,4.0,91%,4.82,4.69,90,1.42,7,303,False,False,13.0,56.0,Brunnenstraße Süd,145.5,False
6080,,Schmargendorf,52.47944,13.29684,Entire home/apt,1.0,1.5,4,False,1.0,,,,0,,92,0,True,False,8.0,27.0,Schmargendorf,172.0,False
6081,,Brunnenstr. Süd,52.52947,13.38516,Private room,,1.0,2,False,1.0,,,,0,,92,0,True,False,5.0,8.0,Brunnenstraße Süd,145.5,False
6082,,Frankfurter Allee Süd FK,52.50945,13.45143,Private room,,1.0,2,False,1.0,,,,0,,92,0,False,True,13.0,16.0,Frankfurter Allee Süd FK,108.0,False
6083,,nördliche Luisenstadt,52.505,13.42855,Entire home/apt,1.0,1.0,4,False,1.0,,,,0,,92,0,False,False,10.0,9.0,Nördliche Luisenstadt,97.0,False
6084,38.0,Pankow Zentrum,52.58323,13.41901,Private room,1.0,1.5,2,True,1.0,100%,4.98,4.82,44,0.65,3,298,True,True,5.0,15.0,Pankow Zentrum,115.0,False
6085,102.0,Zehlendorf  Südwest,52.41871,13.15713,Entire home/apt,2.0,1.0,4,False,1.0,50%,4.91,4.91,11,0.16,3,30,False,False,5.0,38.0,Zehlendorf Südwest,102.0,False
6086,,nördliche Luisenstadt,52.50125,13.44402,Entire home/apt,2.0,1.0,4,True,2.0,100%,,,0,,92,0,False,False,14.0,30.0,Nördliche Luisenstadt,97.0,False
6087,80.0,Alexanderplatz,52.53241,13.38047,Entire home/apt,1.0,1.5,2,False,4.0,100%,5.0,4.78,9,0.13,5,20,False,False,12.0,39.0,Alexanderplatz,142.0,False
6088,,Moabit West,52.5308,13.33066,Private room,,2.0,1,False,1.0,,,,0,,92,0,True,True,6.0,11.0,Moabit West,92.0,False
6089,,Tempelhofer Vorstadt,52.49057,13.37828,Entire home/apt,1.0,1.0,2,False,1.0,,,,0,,92,0,False,False,5.0,16.0,Tempelhofer Vorstadt,97.5,False
6090,,Rixdorf,52.48117,13.44702,Entire home/apt,1.0,1.0,4,False,1.0,,4.5,4.5,2,0.03,92,0,True,False,6.0,10.0,Rixdorf,88.5,False
6091,,Wedding Zentrum,52.55352,13.38176,Entire home/apt,,1.0,3,False,1.0,,5.0,4.5,2,0.03,92,0,True,False,9.0,16.0,Wedding Zentrum,91.0,False
6092,125.0,Alexanderplatz,52.52656,13.39229,Entire home/apt,1.0,1.0,2,True,4.0,100%,4.78,4.7,188,2.76,5,68,False,False,6.0,28.0,Alexanderplatz,142.0,False
6093,,Prenzlauer Berg Süd,52.53213,13.43919,Entire home/apt,1.0,1.0,2,False,1.0,,5.0,5.0,3,0.05,92,0,False,False,13.0,13.0,Prenzlauer Berg Süd,125.0,False
6094,274.0,Alexanderplatz,52.52278,13.40492,Private room,1.0,1.0,2,True,3.0,100%,4.65,4.76,97,1.44,1,248,True,True,5.0,29.0,Alexanderplatz,142.0,True
6095,436.0,Alexanderplatz,52.52113,13.40517,Private room,1.0,2.0,2,True,3.0,100%,5.0,5.0,1,0.05,1,229,True,False,5.0,28.0,Alexanderplatz,142.0,True
6096,197.0,Alexanderplatz,52.52082,13.40465,Private room,1.0,1.0,2,True,3.0,100%,4.89,4.89,18,0.38,1,180,True,False,5.0,27.0,Alexanderplatz,142.0,True
6097,,Frankfurter Allee Süd FK,52.51315,13.47209,Entire home/apt,1.0,1.5,3,False,1.0,,4.86,4.86,7,0.12,92,0,False,False,10.0,11.0,Frankfurter Allee Süd FK,108.0,False
6098,203.0,Brunnenstr. Nord,52.54463,13.36817,Entire home/apt,0.0,1.0,2,True,50.0,100%,4.88,4.94,34,0.68,2,280,True,False,5.0,51.0,Brunnenstraße Nord,150.0,True
6099,,Albrechtstr.,52.46587,13.33168,Private room,,1.0,2,False,1.0,,5.0,5.0,1,0.01,92,0,False,True,10.0,9.0,Albrechtstraße,86.0,False
6100,,Brunnenstr. Süd,52.53039,13.40459,Entire home/apt,1.0,1.0,2,False,1.0,,5.0,5.0,1,0.02,92,83,False,False,8.0,13.0,Brunnenstraße Süd,145.5,False
6101,87.0,Alexanderplatz,52.52618,13.39104,Entire home/apt,1.0,1.0,4,False,2.0,100%,4.77,4.79,234,3.5,4,201,True,False,9.0,36.0,Alexanderplatz,142.0,False
6102,154.0,Brunnenstr. Nord,52.54836045195531,13.397165765081777,Entire home/apt,2.0,1.0,3,False,1.0,,5.0,4.67,3,0.08,92,358,False,False,11.0,6.0,Brunnenstraße Nord,150.0,True
6103,152.0,Halensee,52.49609,13.30248,Entire home/apt,2.0,1.0,3,False,1.0,,,,0,,92,308,False,False,9.0,18.0,Halensee,84.0,True
6104,,Kurfürstendamm,52.5006,13.33623,Private room,,1.0,1,False,3.0,,5.0,4.6,5,0.07,92,0,True,True,10.0,13.0,Altstadt Köpenick,138.0,False
6105,,Prenzlauer Berg Nord,52.55241,13.41741,Private room,,1.0,1,False,2.0,,,,0,,92,0,False,True,6.0,7.0,Prenzlauer Berg Nord,113.5,False
6106,210.0,Brunnenstr. Nord,52.54463,13.36817,Entire home/apt,0.0,1.0,2,True,50.0,100%,4.89,5.0,18,0.4,2,138,True,False,5.0,55.0,Brunnenstraße Nord,150.0,True
6107,223.0,Brunnenstr. Nord,52.54463,13.36817,Entire home/apt,0.0,1.0,2,True,50.0,100%,4.9,4.86,21,0.44,2,241,True,False,5.0,49.0,Brunnenstraße Nord,150.0,True
6108,,Brunnenstr. Süd,52.53397,13.39919,Entire home/apt,,1.0,2,False,2.0,,5.0,5.0,1,0.02,92,0,True,False,5.0,10.0,Brunnenstraße Süd,145.5,False
6109,218.0,Brunnenstr. Nord,52.54463,13.36817,Entire home/apt,0.0,1.0,3,True,50.0,100%,4.93,4.93,29,0.62,2,309,True,False,5.0,51.0,Brunnenstraße Nord,150.0,True
6110,238.0,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,1.0,1.0,3,True,50.0,100%,,,0,,2,240,True,False,5.0,40.0,Brunnenstraße Nord,150.0,True
6111,,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,1.0,2.0,3,True,50.0,100%,5.0,5.0,1,0.04,2,283,True,False,5.0,48.0,Brunnenstraße Nord,150.0,False
6112,377.0,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,2.0,2.0,5,True,50.0,100%,4.88,4.93,147,2.89,2,326,True,False,5.0,52.0,Brunnenstraße Nord,150.0,True
6113,,Ost 2,52.56777,13.34438,Entire home/apt,2.0,1.0,4,False,1.0,,,,0,,92,0,False,False,6.0,10.0,Ost 2 - Alt-Reinickendorf,52.0,False
6114,398.0,Brunnenstr. Nord,52.54462814331055,13.368169784545898,Entire home/apt,2.0,2.0,5,True,50.0,100%,4.96,5.0,24,0.58,2,234,True,False,5.0,48.0,Brunnenstraße Nord,150.0,True
